#This file contains the following real data for IceCube-79 WH data sample:
# 0. The version of the event-level IceCube likelihood that this file is to be used with
# 1. Exposure: total live time (seconds)
# 2. Events: individual event information
#    Nchan values are corrected for the higher photocathode density within DeepCore 
#
#The event section has the following column content:
#[En]         event number
#[E]          Nchan of event
#[cos(phi)]   reconstructed cosine (angle of incoming neutrino relative to Sun)
#[phi uncert] paraboloid sigma in degrees(preliminary so far)
#
###--Likelihood--
[cos(phi)]  0.988387
[phi uncert]  2.76218
###
[En]  277
[E]  15
[cos(phi)]  0.98501
[phi uncert]  0.605842
###
[En]  278
[E]  17
[cos(phi)]  0.987572
[phi uncert]  1.47712
###
[En]  279
[E]  29.036
[cos(phi)]  0.986462
[phi uncert]  0.495327
###
[En]  280
[E]  19
[cos(phi)]  0.996537
[phi uncert]  0.619129
###
[En]  281
[E]  34.072
[cos(phi)]  0.9977
[phi uncert]  0.883481
###
[En]  282
[E]  16
[cos(phi)]  0.987628
[phi uncert]  1.42238
###
[En]  283
[E]  24
[cos(phi)]  0.986256
[phi uncert]  0.757473
###
[En]  284
[E]  19.897
[cos(phi)]  0.998399
[phi uncert]  1.39504
###
[En]  285
[E]  14
[cos(phi)]  0.989545
[phi uncert]  1.74038
###
[En]  286
[E]  13
[cos(phi)]  0.990596
[phi uncert]  0.723695
###
[En]  287
[E]  33.785
[cos(phi)]  0.990012
[phi uncert]  0.380691
###
[En]  288
[E]  11
[cos(phi)]  0.988997
[phi uncert]  1.49289
###
[En]  289
[E]  22
[cos(phi)]  0.994127
[phi uncert]  0.78725
###
[En]  290
[E]  41
[cos(phi)]  0.996177
[phi uncert]  0.352633
###
[En]  291
[E]  11.287
[cos(phi)]  0.988605
[phi uncert]  2.45742
###
[En]  292
[E]  23
[cos(phi)]  0.996657
[phi uncert]  0.527475
###
[En]  293
[E]  27.453
[cos(phi)]  0.992354
[phi uncert]  0.658983
###
[En]  294
[E]  85
[cos(phi)]  0.998807
[phi uncert]  0.24682
###
[En]  295
[E]  23.211
[cos(phi)]  0.988394
[phi uncert]  0.821812
###
[En]  296
[E]  27
[cos(phi)]  0.987044
[phi uncert]  0.632918
###
[En]  297
[E]  29.072
[cos(phi)]  0.988432
[phi uncert]  0.546856
###
[En]  298
[E]  60.175
[cos(phi)]  0.987012
[phi uncert]  0.272807
###
[En]  299
[E]  9
[cos(phi)]  0.987538
[phi uncert]  0.683031
###
[En]  300
[E]  10
[cos(phi)]  0.995384
[phi uncert]  2.35304
###
[En]  301
[E]  11
[cos(phi)]  0.988365
[phi uncert]  2.98979
###
[En]  302
[E]  18
[cos(phi)]  0.991059
[phi uncert]  2.16812
###
[En]  303
[E]  32.287
[cos(phi)]  0.989171
[phi uncert]  0.449447
###
[En]  304
[E]  20.287
[cos(phi)]  0.989435
[phi uncert]  1.00142
###
[En]  305
[E]  32.637
[cos(phi)]  0.993563
[phi uncert]  0.510616
###
[En]  306
[E]  24.489
[cos(phi)]  0.998303
[phi uncert]  0.368507
###
[En]  307
[E]  27.574
[cos(phi)]  0.999281
[phi uncert]  0.446921
###
[En]  308
[E]  12
[cos(phi)]  0.988297
[phi uncert]  1.16812
###
[En]  309
[E]  17
[cos(phi)]  0.986744
[phi uncert]  1.66712
###
[En]  310
[E]  23
[cos(phi)]  0.993145
[phi uncert]  0.428774
###
[En]  311
[E]  26
[cos(phi)]  0.995719
[phi uncert]  1.30861
###
[En]  312
[E]  26.027
[cos(phi)]  0.984997
[phi uncert]  0.57873
###
[En]  313
[E]  12
[cos(phi)]  0.991887
[phi uncert]  1.54474
###
[En]  314
[E]  42.861
[cos(phi)]  0.985917
[phi uncert]  0.383016
###
[En]  315
[E]  31
[cos(phi)]  0.995309
[phi uncert]  1.0093
###
[En]  316
[E]  22.018
[cos(phi)]  0.986841
[phi uncert]  0.597193
###
[En]  317
[E]  53.794
[cos(phi)]  0.985397
[phi uncert]  0.380661
###
[En]  318
[E]  16
[cos(phi)]  0.991013
[phi uncert]  1.24146
###
[En]  319
[E]  19
[cos(phi)]  0.985336
[phi uncert]  0.765209
###
[En]  320
