#This file contains the following simulated data for IceCube-86:
# 0. The version of the event-level IceCube likelihood that this file is to be used with
# 1. Exposure: total live time (seconds)
# 2. Events: individual event information
#
#The event section has the following column content:
#[En]         event number
#[E]          dummy Nchan of event (do not use this file for spectral analysis)
#[cos(phi)]   reconstructed cosine (angle of incoming neutrino relative to Sun)
#[phi uncert] paraboloid sigma in degrees
#
###--Likelihood--
[cos(phi)]  0.996074
[phi uncert]  0.833778
###
[En]  158
[E]  10
[cos(phi)]  0.987246
[phi uncert]  2.29529
###
[En]  159
[E]  10
[cos(phi)]  0.972704
[phi uncert]  1.59339
###
[En]  160
[E]  10
[cos(phi)]  0.987458
[phi uncert]  1.3537
###
[En]  161
[E]  10
[cos(phi)]  0.962106
[phi uncert]  1.76515
###
[En]  162
[E]  10
[cos(phi)]  0.995326
[phi uncert]  2.53724
###
[En]  163
[E]  10
[cos(phi)]  0.998329
[phi uncert]  3.85734
###
[En]  164
[E]  10
[cos(phi)]  0.946634
[phi uncert]  5.80501
###
[En]  165
[E]  10
[cos(phi)]  0.972204
[phi uncert]  3.44529
###
[En]  166
[E]  10
[cos(phi)]  0.998927
[phi uncert]  7.83334
###
[En]  167
[E]  10
[cos(phi)]  0.997654
[phi uncert]  1.72253
###
[En]  168
[E]  10
[cos(phi)]  0.988509
[phi uncert]  2.48201
###
[En]  169
[E]  10
[cos(phi)]  0.949159
[phi uncert]  1.6841
###
[En]  170
[E]  10
[cos(phi)]  0.979175
[phi uncert]  1.47586
###
[En]  171
[E]  10
[cos(phi)]  0.948597
[phi uncert]  2.38902
###
[En]  172
[E]  10
[cos(phi)]  0.985344
[phi uncert]  1.43084
###
[En]  173
[E]  10
[cos(phi)]  0.956174
[phi uncert]  1.31989
###
[En]  174
[E]  10
[cos(phi)]  0.968219
[phi uncert]  1.63453
###
[En]  175
[E]  10
[cos(phi)]  0.967384
[phi uncert]  2.66598
###
[En]  176
[E]  10
[cos(phi)]  0.976724
[phi uncert]  1.84051
###
[En]  177
[E]  10
[cos(phi)]  0.992878
[phi uncert]  2.31368
###
[En]  178
[E]  10
[cos(phi)]  0.943325
[phi uncert]  1.23948
###
[En]  179
[E]  10
[cos(phi)]  0.991605
[phi uncert]  3.61547
###
[En]  180
[E]  10
[cos(phi)]  0.996851
[phi uncert]  1.38035
###
[En]  181
[E]  10
[cos(phi)]  0.994195
[phi uncert]  2.54287
###
[En]  182
[E]  10
[cos(phi)]  0.97609
[phi uncert]  4.54463
###
[En]  183
[E]  10
[cos(phi)]  0.961816
[phi uncert]  1.62579
###
[En]  184
[E]  10
[cos(phi)]  0.949359
[phi uncert]  4.80652
###
[En]  185
[E]  10
[cos(phi)]  0.973145
[phi uncert]  0.967672
###
[En]  186
[E]  10
[cos(phi)]  0.954926
[phi uncert]  2.91281
###
[En]  187
[E]  10
[cos(phi)]  0.947231
[phi uncert]  1.14342
###
[En]  188
[E]  10
[cos(phi)]  0.945744
[phi uncert]  1.68534
###
[En]  189
[E]  10
[cos(phi)]  0.944647
[phi uncert]  3.59328
###
[En]  190
[E]  10
[cos(phi)]  0.954789
[phi uncert]  1.52154
###
[En]  191
[E]  10
[cos(phi)]  0.953365
[phi uncert]  2.69103
###
[En]  192
[E]  10
[cos(phi)]  0.968589
[phi uncert]  2.56598
###
[En]  193
[E]  10
[cos(phi)]  0.995187
[phi uncert]  1.97429
###
[En]  194
[E]  10
[cos(phi)]  0.954704
[phi uncert]  1.41852
###
[En]  195
[E]  10
[cos(phi)]  0.94393
[phi uncert]  3.96688
###
[En]  196
[E]  10
[cos(phi)]  0.987583
[phi uncert]  1.30785
###
[En]  197
[E]  10
[cos(phi)]  0.966587
[phi uncert]  2.80045
###
[En]  198
[E]  10
[cos(phi)]  0.98468
[phi uncert]  6.05858
###
[En]  199
[E]  10
[cos(phi)]  0.998054
[phi uncert]  2.26439
###
[En]  200
[E]  10
[cos(phi)]  0.98148
[phi uncert]  4.42589
###
[En]  201
[E]  10
[cos(phi)]  0.998133
[phi uncert]  2.16101
###
[En]  202
[E]  10
[cos(phi)]  0.993102
[phi uncert]  3.88639
###
[En]  203
[E]  10
[cos(phi)]  0.999496
[phi uncert]  1.89258
###
[En]  204
[E]  10
[cos(phi)]  0.970416
[phi uncert]  1.78042
###
[En]  205
[E]  10
[cos(phi)]  0.996794
[phi uncert]  1.1583
###
[En]  206
[E]  10
[cos(phi)]  0.953972
[phi uncert]  1.66224
###
[En]  207
[E]  10
[cos(phi)]  0.963885
[phi uncert]  1.96462
###
[En]  208
[E]  10
[cos(phi)]  0.961048
[phi uncert]  1.39897
###
[En]  209
[E]  10
[cos(phi)]  0.973001
[phi uncert]  9.38351
###
[En]  210
[E]  10
[cos(phi)]  0.994201
[phi uncert]  1.00904
###
[En]  211
[E]  10
[cos(phi)]  0.997
[phi uncert]  6.96158
###
[En]  212
[E]  10
[cos(phi)]  0.942568
[phi uncert]  5.60465
###
[En]  213
[E]  10
[cos(phi)]  0.967388
[phi uncert]  1.77408
###
[En]  214
[E]  10
[cos(phi)]  0.98017
[phi uncert]  1.29437
###
[En]  215
[E]  10
[cos(phi)]  0.996353
[phi uncert]  1.78384
###
[En]  216
[E]  10
[cos(phi)]  0.95477
[phi uncert]  1.62285
###
[En]  217
[E]  10
[cos(phi)]  0.973019
[phi uncert]  0.880409
###
[En]  218
[E]  10
[cos(phi)]  0.996728
[phi uncert]  5.51347
###
[En]  219
[E]  10
[cos(phi)]  0.992003
[phi uncert]  2.56849
###
[En]  220
[E]  10
[cos(phi)]  0.998275
[phi uncert]  1.73462
###
[En]  221
[E]  10
[cos(phi)]  0.950051
[phi uncert]  1.48605
###
[En]  222
[E]  10
[cos(phi)]  0.985452
[phi uncert]  2.3452
###
[En]  223
[E]  10
[cos(phi)]  0.979738
[phi uncert]  2.484
###
[En]  224
[E]  10
[cos(phi)]  0.982372
[phi uncert]  3.9138
###
[En]  225
[E]  10
[cos(phi)]  0.962495
[phi uncert]  1.93305
###
[En]  226
[E]  10
[cos(phi)]  0.973125
[phi uncert]  10.0586
###
[En]  227
[E]  10
[cos(phi)]  0.98956
[phi uncert]  2.05876
###
[En]  228
[E]  10
[cos(phi)]  0.96545
[phi uncert]  7.11545
###
[En]  229
[E]  10
[cos(phi)]  0.977664
[phi uncert]  2.19246
###
[En]  230
[E]  10
[cos(phi)]  0.977919
[phi uncert]  1.601
###
[En]  231
[E]  10
[cos(phi)]  0.959442
[phi uncert]  1.48974
###
[En]  232
[E]  10
[cos(phi)]  0.958686
[phi uncert]  6.27571
###
[En]  233
[E]  10
[cos(phi)]  0.98283
[phi uncert]  1.56709
###
[En]  234
[E]  10
[cos(phi)]  0.974206
[phi uncert]  5.15576
###
[En]  235
[E]  10
[cos(phi)]  0.968432
[phi uncert]  1.28247
###
[En]  236
[E]  10
[cos(phi)]  0.979074
[phi uncert]  2.10235
###
[En]  237
[E]  10
[cos(phi)]  0.98623
[phi uncert]  2.73425
###
[En]  238
[E]  10
[cos(phi)]  0.949499
[phi uncert]  1.58029
###
[En]  239
[E]  10
[cos(phi)]  0.962543
[phi uncert]  2.49281
###
[En]  240
[E]  10
[cos(phi)]  0.952481
[phi uncert]  3.60962
###
[En]  241
[E]  10
[cos(phi)]  0.990627
[phi uncert]  1.27621
###
[En]  242
[E]  10
[cos(phi)]  0.978744
[phi uncert]  2.02747
###
[En]  243
[E]  10
[cos(phi)]  0.97894
[phi uncert]  7.82735
###
[En]  244
[E]  10
[cos(phi)]  0.944575
[phi uncert]  1.17924
###
[En]  245
[E]  10
[cos(phi)]  0.971844
[phi uncert]  1.24998
###
[En]  246
[E]  10
[cos(phi)]  0.986483
[phi uncert]  2.09413
###
[En]  247
[E]  10
[cos(phi)]  0.961173
[phi uncert]  3.16738
###
[En]  248
[E]  10
[cos(phi)]  0.982265
[phi uncert]  1.65636
###
[En]  249
[E]  10
[cos(phi)]  0.978915
[phi uncert]  4.71336
###
[En]  250
[E]  10
[cos(phi)]  0.946356
[phi uncert]  2.10022
###
[En]  251
[E]  10
[cos(phi)]  0.963373
[phi uncert]  3.39159
###
[En]  252
[E]  10
[cos(phi)]  0.973352
[phi uncert]  3.56753
###
[En]  253
[E]  10
[cos(phi)]  0.975378
[phi uncert]  3.76371
###
[En]  254
[E]  10
[cos(phi)]  0.974902
[phi uncert]  1.50125
###
[En]  255
[E]  10
[cos(phi)]  0.954071
[phi uncert]  1.61069
###
[En]  256
[E]  10
[cos(phi)]  0.986222
[phi uncert]  8.88453
###
[En]  257
[E]  10
[cos(phi)]  0.986792
[phi uncert]  1.86114
###
[En]  258
[E]  10
[cos(phi)]  0.984102
[phi uncert]  3.10959
###
[En]  259
[E]  10
[cos(phi)]  0.964
[phi uncert]  1.41834
###
[En]  260
[E]  10
[cos(phi)]  0.941561
[phi uncert]  3.9618
###
[En]  261
[E]  10
[cos(phi)]  0.951616
[phi uncert]  1.17661
###
[En]  262
[E]  10
[cos(phi)]  0.945658
[phi uncert]  1.98229
###
[En]  263
[E]  10
[cos(phi)]  0.992286
[phi uncert]  2.99833
###
[En]  264
[E]  10
[cos(phi)]  0.974241
[phi uncert]  6.08491
###
[En]  265
[E]  10
[cos(phi)]  0.945
[phi uncert]  2.16711
###
[En]  266
[E]  10
[cos(phi)]  0.986537
[phi uncert]  1.93249
###
[En]  267
[E]  10
